frame,wallclock,cycle_ms,post_ms,post_http,notify_http,notify_ms,polls,fetch_ms,fetch_http,iso,iso_ms,file,medY,meanY,note
62,04:10:13,943,179,200,200,695,3,31,200,1600,37,IMG_0065.JPG,0.00017,0.00002,
63,04:10:18,864,83,200,200,699,3,40,200,1250,41,IMG_0066.JPG,0.00018,0.00005,
64,04:10:23,935,178,200,200,679,4,38,200,1600,38,IMG_0067.JPG,0.00017,0.00003,
65,04:10:28,883,80,200,200,718,4,31,200,1250,53,IMG_0068.JPG,0.00017,0.00004,
66,04:10:32,867,80,200,200,720,3,29,200,1600,37,IMG_0069.JPG,0.00017,0.00003,
67,04:10:37,954,174,200,200,700,3,36,200,1250,43,IMG_0070.JPG,0.00017,0.00004,
68,04:10:42,846,90,200,200,674,3,40,200,1600,41,IMG_0071.JPG,0.00017,0.00003,
69,04:10:47,846,89,200,200,688,3,29,200,1250,38,IMG_0072.JPG,0.00017,0.00003,
70,04:10:52,861,80,200,200,704,4,40,200,1600,36,IMG_0073.JPG,0.00017,0.00003,
71,04:10:57,967,182,200,200,707,4,33,200,1250,45,IMG_0074.JPG,0.00017,0.00003,
72,04:11:02,862,86,200,200,692,3,42,200,1600,41,IMG_0075.JPG,0.00017,0.00003,
73,04:11:07,846,84,200,200,689,3,29,200,1250,44,IMG_0076.JPG,0.00018,0.00004,
74,04:11:11,840,71,200,200,698,3,35,200,1600,35,IMG_0077.JPG,0.00017,0.00003,
75,04:11:16,864,81,200,200,712,3,31,200,1250,40,IMG_0078.JPG,0.00018,0.00004,
76,04:11:21,845,78,200,200,691,4,38,200,1600,37,IMG_0079.JPG,0.00017,0.00003,
77,04:11:26,941,185,200,200,674,3,40,200,1250,41,IMG_0080.JPG,0.00017,0.00003,
78,04:11:31,872,77,200,200,727,3,31,200,1600,37,IMG_0081.JPG,0.00016,0.00002,
79,04:11:36,873,82,200,200,717,4,32,200,1250,41,IMG_0082.JPG,0.00018,0.00004,
80,04:11:41,830,78,200,200,674,3,38,200,1600,39,IMG_0083.JPG,0.00017,0.00003,
81,04:11:46,889,78,200,200,722,3,38,200,1250,50,IMG_0084.JPG,0.00017,0.00003,
82,04:11:50,838,84,200,200,674,4,37,200,1600,44,IMG_0085.JPG,0.00017,0.00003,
83,04:11:55,858,86,200,200,695,3,35,200,1250,42,IMG_0086.JPG,0.00017,0.00004,
84,04:12:00,837,74,200,200,692,3,32,200,1600,38,IMG_0087.JPG,0.00017,0.00003,
85,04:12:05,837,74,200,200,680,4,38,200,1250,43,IMG_0088.JPG,0.00018,0.00005,
86,04:12:10,845,83,200,200,692,3,31,200,1600,38,IMG_0089.JPG,0.00017,0.00003,
87,04:12:15,861,79,200,200,707,3,36,200,1250,37,IMG_0090.JPG,0.00017,0.00003,
88,04:12:19,867,84,200,200,699,4,33,200,1600,49,IMG_0091.JPG,0.00017,0.00003,
89,04:12:24,834,86,200,200,677,3,33,200,1250,38,IMG_0092.JPG,0.00017,0.00004,
90,04:12:29,837,80,200,200,685,3,31,200,1600,39,IMG_0093.JPG,0.00017,0.00004,
91,04:12:34,863,77,200,200,703,4,37,200,1250,44,IMG_0094.JPG,0.00017,0.00004,
92,04:12:39,833,78,200,200,676,3,37,200,1600,41,IMG_0095.JPG,0.00018,0.00004,
93,04:12:44,874,83,200,200,714,3,37,200,1250,39,IMG_0096.JPG,0.00017,0.00004,
94,04:12:49,840,87,200,200,688,4,29,200,1600,36,IMG_0097.JPG,0.00017,0.00003,
95,04:12:53,837,86,200,200,670,3,39,200,1250,41,IMG_0098.JPG,0.00018,0.00004,
96,04:12:58,839,85,200,200,685,3,31,200,1600,37,IMG_0099.JPG,0.00017,0.00003,
97,04:13:03,837,86,200,200,678,4,36,200,1250,36,IMG_0100.JPG,0.00017,0.00003,
98,04:13:08,841,82,200,200,692,3,32,200,1600,34,IMG_0101.JPG,0.00016,0.00002,
99,04:13:13,869,84,200,200,703,4,37,200,1250,43,IMG_0102.JPG,0.00017,0.00003,
100,04:13:18,930,175,200,200,677,3,39,200,1600,39,IMG_0103.JPG,0.00017,0.00003,
101,04:13:23,858,77,200,200,702,3,37,200,1250,43,IMG_0104.JPG,0.00017,0.00003,
102,04:13:27,872,88,200,200,712,4,35,200,1600,37,IMG_0105.JPG,0.00017,0.00003,
103,04:13:32,851,78,200,200,691,3,43,200,1250,39,IMG_0106.JPG,0.00017,0.00003,
104,04:13:37,954,181,200,200,700,3,33,200,1600,40,IMG_0107.JPG,0.00017,0.00003,
105,04:13:42,861,72,200,200,720,4,34,200,1250,33,IMG_0108.JPG,0.00017,0.00004,
106,04:13:47,860,76,200,200,703,3,38,200,1600,42,IMG_0109.JPG,0.00017,0.00003,
107,04:13:52,944,183,200,200,687,3,37,200,1250,36,IMG_0110.JPG,0.00017,0.00004,
108,04:13:57,846,86,200,200,692,4,29,200,1600,37,IMG_0111.JPG,0.00017,0.00003,
109,04:14:02,871,80,200,200,717,3,33,200,1250,39,IMG_0112.JPG,0.00017,0.00004,
110,04:14:07,925,170,200,200,678,3,38,200,1600,38,IMG_0113.JPG,0.00017,0.00003,
111,04:14:11,870,81,200,200,706,4,36,200,1250,46,IMG_0114.JPG,0.00017,0.00004,
112,04:14:16,847,84,200,200,692,3,30,200,1600,39,IMG_0115.JPG,0.00017,0.00003,
113,04:14:21,832,82,200,200,666,3,37,200,1250,46,IMG_0116.JPG,0.00017,0.00003,
114,04:14:26,863,82,200,200,698,4,39,200,1600,42,IMG_0117.JPG,0.00017,0.00003,
115,04:14:31,847,87,200,200,695,3,27,200,1250,37,IMG_0118.JPG,0.00017,0.00004,
116,04:14:36,837,80,200,200,690,3,30,200,1600,37,IMG_0119.JPG,0.00017,0.00003,
117,04:14:41,862,81,200,200,702,4,37,200,1250,41,IMG_0120.JPG,0.00017,0.00003,
118,04:14:45,949,185,200,200,689,3,31,200,1600,42,IMG_0121.JPG,0.00016,0.00002,
119,04:14:50,855,64,200,200,720,4,31,200,1250,39,IMG_0122.JPG,0.00018,0.00005,
120,04:14:55,948,173,200,200,693,4,40,200,1600,40,IMG_0123.JPG,0.00017,0.00003,
121,04:15:00,842,88,200,200,674,3,37,200,1250,43,IMG_0124.JPG,0.00017,0.00003,
122,04:15:05,862,82,200,200,700,3,37,200,1600,42,IMG_0125.JPG,0.00016,0.00002,
123,04:15:10,851,87,200,200,693,3,29,200,1250,41,IMG_0126.JPG,0.00017,0.00003,
124,04:15:15,872,82,200,200,708,3,35,200,1600,44,IMG_0127.JPG,0.00021,0.00008,
125,04:15:20,943,173,200,200,692,4,38,200,1250,40,IMG_0128.JPG,0.00018,0.00005,
126,04:15:25,837,89,200,200,666,4,37,200,1600,44,IMG_0129.JPG,0.00017,0.00002,
127,04:15:29,853,88,200,200,687,3,37,200,1250,40,IMG_0130.JPG,0.00017,0.00003,
128,04:15:34,838,86,200,200,678,3,38,200,1600,35,IMG_0131.JPG,0.00017,0.00003,
129,04:15:39,855,79,200,200,705,3,32,200,1250,38,IMG_0132.JPG,0.00018,0.00004,
130,04:15:44,824,79,200,200,677,3,31,200,1600,36,IMG_0133.JPG,0.00017,0.00003,
131,04:15:49,847,80,200,200,691,4,36,200,1250,40,IMG_0134.JPG,0.00017,0.00004,
132,04:15:54,850,88,200,200,693,4,31,200,1600,38,IMG_0135.JPG,0.00017,0.00003,
133,04:15:58,861,80,200,200,702,3,38,200,1250,38,IMG_0136.JPG,0.00018,0.00004,
134,04:16:03,969,186,200,200,705,3,35,200,1600,43,IMG_0137.JPG,0.00017,0.00003,
135,04:16:08,849,85,200,200,688,3,31,200,1250,44,IMG_0138.JPG,0.00017,0.00004,
136,04:16:13,846,86,200,200,678,3,38,200,1600,43,IMG_0139.JPG,0.00016,0.00002,
137,04:16:18,843,86,200,200,681,4,36,200,1250,40,IMG_0140.JPG,0.00017,0.00004,
138,04:16:23,864,83,200,200,700,4,38,200,1600,42,IMG_0141.JPG,0.00016,0.00002,
139,04:16:28,846,86,200,200,689,3,32,200,1250,38,IMG_0142.JPG,0.00017,0.00004,
140,04:16:33,862,81,200,200,706,3,31,200,1600,43,IMG_0143.JPG,0.00016,0.00002,
141,04:16:37,858,79,200,200,701,3,39,200,1250,38,IMG_0144.JPG,0.00017,0.00003,
142,04:16:42,939,184,200,200,679,3,40,200,1600,35,IMG_0145.JPG,0.00017,0.00002,
143,04:16:47,843,89,200,200,684,3,31,200,1250,39,IMG_0146.JPG,0.00017,0.00004,
144,04:16:52,843,78,200,200,683,4,40,200,1600,40,IMG_0147.JPG,0.00017,0.00003,
145,04:16:57,966,184,200,200,704,4,35,200,1250,41,IMG_0148.JPG,0.00017,0.00003,
146,04:17:02,845,92,200,200,673,3,39,200,1600,40,IMG_0149.JPG,0.00017,0.00003,
147,04:17:07,840,88,200,200,674,3,38,200,1250,40,IMG_0150.JPG,0.00018,0.00005,
148,04:17:12,867,89,200,200,699,3,39,200,1600,40,IMG_0151.JPG,0.00017,0.00003,
149,04:17:16,840,121,200,200,639,3,39,200,1250,40,IMG_0152.JPG,0.00017,0.00004,
